Date;Open;High;Low;Close;Volume
21/02/2012 16:00:00;1,5838;1,5864;1,5769;1,5772;95860
22/02/2012 16:00:00;1,5781;1,5813;1,5645;1,5667;130100
23/02/2012 16:00:00;1,5672;1,5747;1,5648;1,5745;91976
24/02/2012 16:00:00;1,574;1,5899;1,5718;1,587;134155
27/02/2012 16:00:00;1,5887;1,5895;1,5808;1,5819;84577
28/02/2012 16:00:00;1,5818;1,5907;1,5798;1,5897;82334
29/02/2012 16:00:00;1,59;1,5992;1,5898;1,5913;135234
01/03/2012 16:00:00;1,5914;1,5975;1,5895;1,5955;81415
02/03/2012 16:00:00;1,5953;1,5965;1,5822;1,5825;92370
05/03/2012 16:00:00;1,5829;1,5876;1,5784;1,5866;73044
06/03/2012 16:00:00;1,5862;1,5882;1,5696;1,5718;116625
07/03/2012 16:00:00;1,5717;1,5758;1,5697;1,5739;70568
08/03/2012 16:00:00;1,5742;1,5833;1,5724;1,5828;91155
09/03/2012 16:00:00;1,583;1,5831;1,566;1,5668;112997
12/03/2012 17:00:00;1,5671;1,5695;1,5601;1,5639;81972
13/03/2012 17:00:00;1,5641;1,5747;1,562;1,5701;99947
14/03/2012 17:00:00;1,5707;1,5744;1,5649;1,5675;79101
15/03/2012 17:00:00;1,5658;1,5728;1,5624;1,5699;28890
16/03/2012 17:00:00;1,5694;1,5852;1,5685;1,5835;91782
19/03/2012 17:00:00;1,5835;1,5905;1,5812;1,5886;74713
20/03/2012 17:00:00;1,588;1,5887;1,5821;1,5854;66588
21/03/2012 17:00:00;1,5853;1,5914;1,5807;1,5863;88810
22/03/2012 17:00:00;1,5857;1,5883;1,5761;1,5814;81116
23/03/2012 17:00:00;1,5807;1,59;1,5798;1,5858;79311
26/03/2012 16:00:00;1,5862;1,5965;1,5792;1,5961;93556
27/03/2012 16:00:00;1,5955;1,5994;1,5934;1,5941;82931
28/03/2012 16:00:00;1,5941;1,5956;1,5832;1,5877;110681
29/03/2012 16:00:00;1,5881;1,5951;1,5852;1,5947;95550
30/03/2012 16:00:00;1,5945;1,603;1,5939;1,601;111428
02/04/2012 16:00:00;1,6002;1,6056;1,5972;1,6016;89677
03/04/2012 16:00:00;1,601;1,604;1,5884;1,5908;106764
04/04/2012 16:00:00;1,5904;1,5909;1,5826;1,5883;91520
05/04/2012 16:00:00;1,5885;1,5902;1,5797;1,5823;88494
06/04/2012 16:00:00;1,5822;1,5886;1,5816;1,587;15643
09/04/2012 16:00:00;1,5885;1,5908;1,5829;1,5889;35294
10/04/2012 16:00:00;1,5892;1,5925;1,5802;1,5857;107459
11/04/2012 16:00:00;1,5858;1,5933;1,5845;1,5903;99744
12/04/2012 16:00:00;1,5907;1,5979;1,5902;1,5953;81767
13/04/2012 16:00:00;1,5949;1,5963;1,5834;1,5838;96254
16/04/2012 16:00:00;1,5859;1,5906;1,5813;1,5896;96141
17/04/2012 16:00:00;1,5893;1,5969;1,5857;1,5917;89774
18/04/2012 16:00:00;1,5919;1,6037;1,5889;1,6019;145250
19/04/2012 16:00:00;1,6012;1,6072;1,6003;1,605;119215
20/04/2012 16:00:00;1,6046;1,6146;1,6032;1,6116;112700
23/04/2012 16:00:00;1,6117;1,6131;1,6071;1,6129;93053
24/04/2012 16:00:00;1,6122;1,6158;1,6104;1,6142;88369
25/04/2012 16:00:00;1,6139;1,62;1,6077;1,6159;124472
26/04/2012 16:00:00;1,6165;1,6202;1,6154;1,6177;91541
27/04/2012 16:00:00;1,6176;1,6276;1,6149;1,6262;105211
30/04/2012 16:00:00;1,6266;1,6298;1,6217;1,6228;97901
01/05/2012 16:00:00;1,6232;1,6244;1,6182;1,6214;72268
02/05/2012 16:00:00;1,6217;1,6235;1,6157;1,6196;101558
03/05/2012 16:00:00;1,6195;1,6212;1,6155;1,6174;87154
04/05/2012 16:00:00;1,6176;1,6198;1,6137;1,6144;97872
07/05/2012 16:00:00;1,615;1,6193;1,611;1,6183;78148
08/05/2012 16:00:00;1,6188;1,6195;1,6118;1,6156;100130
09/05/2012 16:00:00;1,6153;1,6156;1,6062;1,6125;126092
10/05/2012 16:00:00;1,6132;1,618;1,6089;1,6143;116836
11/05/2012 16:00:00;1,6131;1,614;1,6057;1,6075;101592
14/05/2012 16:00:00;1,6066;1,6121;1,6047;1,6089;110742
15/05/2012 16:00:00;1,6095;1,6111;1,5986;1,5994;111418
16/05/2012 16:00:00;1,5995;1,5997;1,5884;1,5907;152466
17/05/2012 16:00:00;1,591;1,5931;1,5752;1,5795;149132
18/05/2012 16:00:00;1,5781;1,5835;1,573;1,5819;118370
21/05/2012 16:00:00;1,5809;1,584;1,5777;1,583;98990
22/05/2012 16:00:00;1,5823;1,5847;1,5739;1,5757;103843
23/05/2012 16:00:00;1,5762;1,577;1,5666;1,5687;133438
24/05/2012 16:00:00;1,5691;1,5725;1,5637;1,5664;106491
25/05/2012 16:00:00;1,5667;1,5698;1,5627;1,5653;87074
28/05/2012 16:00:00;1,5681;1,5715;1,567;1,5677;28122
29/05/2012 16:00:00;1,568;1,5714;1,5606;1,5642;98737
30/05/2012 16:00:00;1,5636;1,5637;1,5473;1,5475;112172
31/05/2012 16:00:00;1,5481;1,5524;1,5358;1,5405;146676
01/06/2012 16:00:00;1,5404;1,5439;1,5267;1,536;169817
04/06/2012 16:00:00;1,5368;1,5415;1,5341;1,5379;62232
05/06/2012 16:00:00;1,5381;1,5407;1,532;1,5377;67692
06/06/2012 16:00:00;1,5377;1,5516;1,5372;1,5493;104750
07/06/2012 16:00:00;1,549;1,5633;1,5429;1,5525;120240
08/06/2012 16:00:00;1,5532;1,5536;1,5403;1,548;99262
11/06/2012 16:00:00;1,5514;1,5581;1,5482;1,5486;86219
12/06/2012 16:00:00;1,5472;1,5591;1,5454;1,5567;92057
13/06/2012 16:00:00;1,557;1,5598;1,5503;1,5506;81525
14/06/2012 16:00:00;1,5502;1,556;1,5466;1,555;22833
15/06/2012 16:00:00;1,5549;1,5747;1,547;1,5741;102781
18/06/2012 16:00:00;1,5721;1,5733;1,5631;1,5666;85015
19/06/2012 16:00:00;1,5662;1,5754;1,561;1,5718;101073
20/06/2012 16:00:00;1,572;1,5773;1,5644;1,5713;108524
21/06/2012 16:00:00;1,5706;1,5729;1,5573;1,5592;105215
22/06/2012 16:00:00;1,5592;1,563;1,5553;1,5585;81395
25/06/2012 16:00:00;1,5587;1,5589;1,5534;1,5568;61567
26/06/2012 16:00:00;1,5566;1,5647;1,556;1,564;103186
27/06/2012 16:00:00;1,5631;1,5637;1,5541;1,5566;82314
28/06/2012 16:00:00;1,5566;1,5621;1,5481;1,5515;100759
29/06/2012 16:00:00;1,5517;1,5713;1,5506;1,5705;131356
02/07/2012 16:00:00;1,5692;1,572;1,5638;1,569;104203
03/07/2012 16:00:00;1,569;1,5711;1,5657;1,5691;73278
04/07/2012 16:00:00;1,5684;1,5688;1,5571;1,5602;42942
05/07/2012 16:00:00;1,5594;1,562;1,5497;1,5524;121344
06/07/2012 16:00:00;1,5518;1,5549;1,5458;1,5483;87271
09/07/2012 16:00:00;1,5478;1,5536;1,5468;1,5526;61105
10/07/2012 16:00:00;1,5525;1,5547;1,5476;1,5516;79820
11/07/2012 16:00:00;1,5515;1,5575;1,5483;1,55;89597
12/07/2012 16:00:00;1,5503;1,5514;1,539;1,5423;94109
13/07/2012 16:00:00;1,5428;1,558;1,5411;1,5568;106176
16/07/2012 16:00:00;1,5575;1,5653;1,5515;1,5634;97936
17/07/2012 16:00:00;1,563;1,5676;1,5552;1,5654;89358
18/07/2012 16:00:00;1,5645;1,5667;1,5578;1,5649;82565
19/07/2012 16:00:00;1,5652;1,5736;1,5634;1,5717;100069
20/07/2012 16:00:00;1,5714;1,572;1,5609;1,5619;81735
23/07/2012 16:00:00;1,5607;1,5613;1,5482;1,5504;115916
24/07/2012 16:00:00;1,5503;1,555;1,5484;1,5505;98528
25/07/2012 16:00:00;1,5504;1,555;1,5456;1,5496;138070
26/07/2012 16:00:00;1,5496;1,5724;1,5469;1,5683;163625
27/07/2012 16:00:00;1,5682;1,5767;1,5665;1,5738;134463
30/07/2012 16:00:00;1,5732;1,5739;1,5671;1,5708;76209
31/07/2012 16:00:00;1,5705;1,5729;1,5625;1,5675;108463
01/08/2012 16:00:00;1,5674;1,569;1,5529;1,5532;110109
02/08/2012 16:00:00;1,554;1,5681;1,5488;1,5509;174458
03/08/2012 16:00:00;1,5513;1,5657;1,5503;1,5632;107388
06/08/2012 16:00:00;1,5638;1,5665;1,5545;1,5598;83040
07/08/2012 16:00:00;1,5599;1,5684;1,5562;1,5624;85806
08/08/2012 16:00:00;1,562;1,5676;1,5571;1,5658;91770
09/08/2012 16:00:00;1,5655;1,5685;1,5603;1,564;85848
10/08/2012 16:00:00;1,5634;1,57;1,5575;1,569;120800
13/08/2012 16:00:00;1,5676;1,5716;1,5655;1,5683;75940
14/08/2012 16:00:00;1,5679;1,5736;1,5663;1,568;75849
15/08/2012 16:00:00;1,5672;1,57;1,5658;1,568;74063
16/08/2012 16:00:00;1,568;1,5744;1,5635;1,5729;107773
17/08/2012 16:00:00;1,5735;1,5738;1,5673;1,5686;82338
20/08/2012 16:00:00;1,5696;1,5717;1,5676;1,5709;60155
21/08/2012 16:00:00;1,571;1,5804;1,5705;1,5781;108212
22/08/2012 16:00:00;1,5779;1,5881;1,5766;1,5876;102435
23/08/2012 16:00:00;1,5877;1,5912;1,5857;1,5862;95557
24/08/2012 16:00:00;1,5858;1,587;1,58;1,5802;97361
27/08/2012 16:00:00;1,5815;1,5828;1,579;1,5796;44823
28/08/2012 16:00:00;1,5788;1,5836;1,5752;1,5814;84648
29/08/2012 16:00:00;1,5823;1,5854;1,5802;1,5832;69035
30/08/2012 16:00:00;1,583;1,5874;1,5769;1,5787;77022
31/08/2012 16:00:00;1,5783;1,5896;1,5778;1,5877;105259
03/09/2012 16:00:00;1,5878;1,5899;1,585;1,5886;33677
04/09/2012 16:00:00;1,5881;1,5912;1,5858;1,5871;71704
05/09/2012 16:00:00;1,5873;1,5934;1,5825;1,59;101041
06/09/2012 16:00:00;1,5902;1,5942;1,5881;1,593;96987
07/09/2012 16:00:00;1,5935;1,6035;1,5922;1,6003;115165
10/09/2012 16:00:00;1,6012;1,6018;1,5959;1,5988;82053
11/09/2012 16:00:00;1,5989;1,6084;1,5986;1,6069;81537
12/09/2012 16:00:00;1,6069;1,6132;1,6064;1,6113;108573
13/09/2012 16:00:00;1,6105;1,6168;1,6069;1,6149;27424
14/09/2012 16:00:00;1,615;1,625;1,6138;1,6211;109641
17/09/2012 16:00:00;1,6223;1,6268;1,6204;1,6243;88457
18/09/2012 16:00:00;1,6241;1,6263;1,6214;1,624;76928
19/09/2012 16:00:00;1,6235;1,6266;1,6179;1,621;92698
20/09/2012 16:00:00;1,6215;1,6231;1,6159;1,621;103641
21/09/2012 16:00:00;1,6212;1,6304;1,6208;1,6225;109672
24/09/2012 16:00:00;1,6243;1,6244;1,6176;1,621;76464
25/09/2012 16:00:00;1,6219;1,6263;1,6178;1,6181;95896
26/09/2012 16:00:00;1,6189;1,6204;1,6133;1,6161;101139
27/09/2012 16:00:00;1,6166;1,624;1,6162;1,6229;111130
28/09/2012 16:00:00;1,623;1,6269;1,6109;1,616;155367
01/10/2012 16:00:00;1,6154;1,6171;1,6105;1,6126;93128
02/10/2012 16:00:00;1,6127;1,6185;1,6122;1,6123;87907
03/10/2012 16:00:00;1,6126;1,6139;1,6063;1,6066;87092
04/10/2012 16:00:00;1,6079;1,6198;1,6072;1,619;103770
05/10/2012 16:00:00;1,619;1,6213;1,6119;1,6135;102336
08/10/2012 16:00:00;1,6139;1,6139;1,6016;1,6022;89415
09/10/2012 16:00:00;1,6019;1,6041;1,5972;1,5999;120040
10/10/2012 16:00:00;1,6003;1,603;1,5972;1,6001;80905
11/10/2012 16:00:00;1,5996;1,605;1,5981;1,6043;78156
12/10/2012 16:00:00;1,6042;1,6093;1,6014;1,6062;88989
15/10/2012 16:00:00;1,6073;1,6077;1,6017;1,6066;78940
16/10/2012 16:00:00;1,6069;1,6129;1,6057;1,6109;97646
17/10/2012 16:00:00;1,6108;1,6175;1,6108;1,6145;93159
18/10/2012 16:00:00;1,6139;1,6167;1,6035;1,6047;107884
19/10/2012 16:00:00;1,6047;1,6064;1,5992;1,5996;88959
22/10/2012 16:00:00;1,6004;1,6048;1,5987;1,6009;73334
23/10/2012 16:00:00;1,6012;1,6021;1,5909;1,5952;100372
24/10/2012 16:00:00;1,5952;1,6045;1,5932;1,6037;109522
25/10/2012 16:00:00;1,6034;1,6141;1,6023;1,612;126838
26/10/2012 16:00:00;1,6117;1,6139;1,6078;1,6083;94758
29/10/2012 17:00:00;1,6103;1,6103;1,6004;1,6032;57277
30/10/2012 17:00:00;1,6031;1,6084;1,6019;1,6073;40556
31/10/2012 17:00:00;1,6082;1,6138;1,6067;1,6128;84444
01/11/2012 17:00:00;1,6129;1,6173;1,6118;1,6129;92052
02/11/2012 17:00:00;1,6129;1,6132;1,6005;1,6017;104986
05/11/2012 16:00:00;1,6018;1,6037;1,5955;1,5977;91459
06/11/2012 16:00:00;1,5979;1,6006;1,5963;1,5997;73740
07/11/2012 16:00:00;1,5993;1,6041;1,5952;1,5983;111901
08/11/2012 16:00:00;1,5982;1,6004;1,5926;1,5978;97340
09/11/2012 16:00:00;1,5981;1,6018;1,5885;1,59;111454
12/11/2012 16:00:00;1,5903;1,5913;1,5862;1,5873;58194
13/11/2012 16:00:00;1,5875;1,5913;1,5856;1,5873;94775
14/11/2012 16:00:00;1,5871;1,59;1,5835;1,5839;101377
15/11/2012 16:00:00;1,5845;1,5878;1,5822;1,5865;97921
16/11/2012 16:00:00;1,5863;1,59;1,5834;1,5896;94636
19/11/2012 16:00:00;1,5891;1,5922;1,5885;1,5912;71590
20/11/2012 16:00:00;1,5906;1,5934;1,589;1,5924;81998
21/11/2012 16:00:00;1,5921;1,5958;1,5882;1,595;85747
22/11/2012 16:00:00;1,5954;1,5977;1,5925;1,5926;32120
23/11/2012 16:00:00;1,5931;1,6051;1,5926;1,6035;74991
26/11/2012 16:00:00;1,6025;1,6039;1,5995;1,6022;74046
27/11/2012 16:00:00;1,6032;1,6057;1,6009;1,6016;76855
28/11/2012 16:00:00;1,6016;1,6022;1,596;1,6016;86688
29/11/2012 16:00:00;1,6014;1,6047;1,6002;1,6039;86299
30/11/2012 16:00:00;1,6042;1,6061;1,5988;1,6007;100636
03/12/2012 16:00:00;1,6021;1,6116;1,6019;1,6089;106141
04/12/2012 16:00:00;1,6095;1,613;1,6085;1,6099;91360
05/12/2012 16:00:00;1,6099;1,6119;1,6082;1,6094;95823
06/12/2012 16:00:00;1,6093;1,6128;1,6039;1,6047;119754
07/12/2012 16:00:00;1,6043;1,6061;1,6002;1,6033;114101
10/12/2012 16:00:00;1,6029;1,6097;1,6014;1,6071;86411
11/12/2012 16:00:00;1,6075;1,6122;1,6068;1,6112;77804
12/12/2012 16:00:00;1,6116;1,6208;1,6095;1,6147;101660
13/12/2012 16:00:00;1,6136;1,6151;1,6081;1,6106;21847
14/12/2012 16:00:00;1,6111;1,6175;1,61;1,6169;72242
17/12/2012 16:00:00;1,6169;1,6213;1,6153;1,6199;69654
18/12/2012 16:00:00;1,6195;1,6267;1,6191;1,6249;80808
19/12/2012 16:00:00;1,6245;1,6304;1,624;1,6242;87538
20/12/2012 16:00:00;1,6246;1,6294;1,624;1,6275;89083
21/12/2012 16:00:00;1,6275;1,6276;1,6148;1,6164;89994
24/12/2012 16:00:00;1,6161;1,6205;1,6097;1,6125;33693
26/12/2012 16:00:00;1,6147;1,6169;1,6105;1,6136;29099
27/12/2012 16:00:00;1,6135;1,6201;1,6065;1,6095;74916
28/12/2012 16:00:00;1,6106;1,6168;1,6075;1,6167;56474
31/12/2012 16:00:00;1,6162;1,6271;1,6131;1,6252;59224
02/01/2013 16:00:00;1,63;1,6314;1,6221;1,6251;73687
03/01/2013 16:00:00;1,625;1,6252;1,6087;1,6097;96270
04/01/2013 16:00:00;1,6065;1,6095;1,5945;1,6065;122054
07/01/2013 16:00:00;1,6075;1,6113;1,6017;1,6111;92316
08/01/2013 16:00:00;1,612;1,6123;1,6025;1,6052;84736
09/01/2013 16:00:00;1,6052;1,6071;1,5988;1,6017;102638
10/01/2013 16:00:00;1,6014;1,6164;1,6;1,616;126533
11/01/2013 16:00:00;1,6162;1,6166;1,6084;1,6124;99797
14/01/2013 16:00:00;1,6129;1,6151;1,6026;1,6075;100258
15/01/2013 16:00:00;1,607;1,6097;1,6028;1,6065;109060
16/01/2013 16:00:00;1,6059;1,6076;1,597;1,6002;114869
17/01/2013 16:00:00;1,5993;1,6035;1,5951;1,5987;123351
18/01/2013 16:00:00;1,5995;1,5995;1,5847;1,587;153814
21/01/2013 16:00:00;1,5843;1,5889;1,5801;1,5829;57826
22/01/2013 16:00:00;1,5826;1,5879;1,5805;1,5835;124701
23/01/2013 16:00:00;1,5836;1,5888;1,5797;1,5841;114602
24/01/2013 16:00:00;1,5828;1,5848;1,5752;1,5783;124888
25/01/2013 16:00:00;1,5785;1,5823;1,5741;1,5794;135629
28/01/2013 16:00:00;1,5766;1,5791;1,567;1,5689;115607
29/01/2013 16:00:00;1,5686;1,5769;1,5686;1,5759;100427
30/01/2013 16:00:00;1,5754;1,5813;1,5721;1,5794;102543
31/01/2013 16:00:00;1,5794;1,5872;1,5771;1,5849;115649
01/02/2013 16:00:00;1,5855;1,5874;1,5685;1,5687;135292
04/02/2013 16:00:00;1,5695;1,5769;1,569;1,5762;103323
05/02/2013 16:00:00;1,5749;1,5802;1,5627;1,5656;140999
06/02/2013 16:00:00;1,5657;1,5675;1,5628;1,5657;95173
07/02/2013 16:00:00;1,5662;1,5767;1,5642;1,5711;185484
